0,0.8042276501655579,0.4936932325363159
1,0.8264901638031006,0.48784005641937256
2,0.8303133249282837,0.4886166453361511
3,0.8345114588737488,0.4895654618740082
4,0.8228359818458557,0.48682594299316406
5,0.8240423202514648,0.48686546087265015
6,0.8257566094398499,0.4870210289955139
7,0.8526657223701477,0.4989723265171051
8,0.8442820906639099,0.49655014276504517
9,0.8070220947265625,0.5060446858406067
10,0.8015378713607788,0.5050763487815857
11,0.8695048689842224,0.55552738904953
12,0.7929573655128479,0.5543456077575684
13,0.7962029576301575,0.6136653423309326
14,0.6803565621376038,0.5908448100090027
15,0.6705514192581177,0.6397790908813477
16,0.5597630739212036,0.6021216511726379
17,0.6364365816116333,0.6476361155509949
18,0.5332539081573486,0.6095362901687622
19,0.6266484260559082,0.6418575644493103
20,0.5299015045166016,0.6075436472892761
21,0.6352547407150269,0.6369673609733582
22,0.5403209328651428,0.6061649918556213
23,0.8221577405929565,0.6916567087173462
24,0.7978675365447998,0.6884018182754517
25,0.7011781334877014,0.7668911218643188
26,0.881019115447998,0.7795082330703735
27,0.5894785523414612,0.8352277278900146
28,0.9964467883110046,0.8411374688148499
29,0.5887042880058289,0.8521680235862732
30,1.0349676609039307,0.8638586401939392
31,0.4815275967121124,0.8252715468406677
32,0.9325149655342102,0.8644134998321533
